word,score
Ġtank,0.0009930825438591734
Ġweekend,0.0009776749654396137
ĠMonday,0.0009368033502803352
Ġsoon,0.000934571083533294
Ġlonger,0.0009254906221496857
Ġproduction,0.0009175016347488349
Ġvery,0.0007810970040359029
ĠOil,0.0007690131663461416
ĠAn,0.0007656894256163431
ĠIraq,0.0007511127823792328
Ġrisk,0.0007489854858365871
Ġtied,0.0007055160949255644
Ġplanning,0.0007046851597431148
Ġcustomers,0.0006917703868709038
Ġquickly,0.0006909394516884541
able,0.0006780246788162431
Ġview,0.0006276229245385118
Ġwrote,0.0006138772164838512
Ġsensitive,0.0006112636922892049
Ġstarted,0.0006112636922892049
Ġless,0.0005820262370848436
Ġalready,0.0005754385812485837
Ġmodel,0.0005666186586652836
Ġother,0.0005643063973885693
Ġdecision,0.0005407891129208615
Ġvulnerable,0.0005391272425559622
ĠW,0.0005270434048662009
ĠNational,0.0005262124696837513
Ġour,0.0005257470435060047
Ġfinancial,0.0005210219712116152
ĠWith,0.0005072762631569546
Ġattractive,0.0004935305551022939
Ġinvesting,0.0004806157822300829
Ġonline,0.0004806157822300829
Ġcoverage,0.0004806157822300829
Ġoffer,0.0004806157822300829
d,0.00047978484704763323
Ġcontent,0.00047978484704763323
Ġif,0.00047522457058097613
Ġvaluation,0.00047319719121137374
ĠSaudi,0.00046770100935787185
Ġfamily,0.00046687007417542224
Ġchain,0.00046687007417542224
o,0.00046687007417542224
Ġalmost,0.0004660391389929726
Ġattack,0.0004660391389929726
Ġtrack,0.0004660391389929726
Ġbuilding,0.0004660391389929726
P,0.0004660391389929726
Ġclimbed,0.0004660391389929726
arg,0.000465208203810523
Ġdrive,0.000465208203810523
Ġkeep,0.0004602824183391627
ĠForeign,0.0004539553013032112
ĠNews,0.0004539553013032112
ĠArabia,0.00045312436612076154
ĠRed,0.00045312436612076154
Ġworries,0.00045229343093831193
ĠGL,0.00045229343093831193
Ġhand,0.00045229343093831193
Ġbecause,0.00043642042634100555
ĠNvidia,0.0004293830927699022
ĠOracle,0.0004276005037577054
Ġdays,0.000422674718286345
Ġbuy,0.0004189611254450399
Ġkey,0.000410711599243881
Ġdeal,0.00040189167666058084
Ġplay,0.00040106074147813124
Ġchart,0.00040010908764838405
Ġoffered,0.0003992781524659344
Ġreports,0.000387194314776173
Ġovernight,0.000387194314776173
Ġsurge,0.00038636337959372334
ĠThey,0.00037458522528532786
Ġproducts,0.0003562949892069124
Ġuntil,0.0003470938091760065
Ġavailable,0.00034254928115225175
Ġsituation,0.00034171834596980215
ĠX,0.0003288035730975911
Ġcapital,0.00032797263791514144
Ġreduce,0.00032714170273269184
Ġgrow,0.00032714170273269184
Ġsafety,0.00032714170273269184
Ġpost,0.0003238777876262308
Ġdoesn,0.00031671973540782966
Ġahead,0.00031671973540782966
Ġus,0.0003150578650429304
ĠUkraine,0.0003150578650429304
Ġended,0.0003142269298604808
Ġespecially,0.0003142269298604808
Ġgroup,0.0003142269298604808
ĠFargo,0.00031339599467803113
ĠWells,0.00031339599467803113
Ġanalyst,0.0003032797107345349
Ġpossible,0.000302974027353169
TI,0.00030131215698826975
ĠNot,0.0003004812218058201
Ġchip,0.0003004812218058201
Ġvaluable,0.0003004812218058201
Ġshipping,0.0002996502866233705
Ġthink,0.0002983539252631743
Ġhold,0.0002981689605291061
ĠWhile,0.0002975229900807247
ĠD,0.0002973380253466565
Ġanalysts,0.00028953400267987426
Ġnews,0.00027029211277171167
Ġde,0.0002677993072243628
ĠFacebook,0.0002677993072243628
Ġactions,0.00026696837204191314
Ġmeans,0.00026696837204191314
Ġenvironment,0.0002628735217530025
Ġaccess,0.0002628735217530025
Ġhit,0.0002571168010991926
Ġtypically,0.00025488453435215175
Ġconsidering,0.00025488453435215175
Ġequal,0.0002540535991697021
Ġrise,0.0002540535991697021
Ġinput,0.0002540535991697021
V,0.0002540535991697021
Ġyield,0.0002540535991697021
Ġfree,0.0002525722730754379
Ġplatform,0.0002507896840632411
Ġpotential,0.0002482968785158922
ating,0.0002474659433334426
Ġoptions,0.0002419697614799407
Ġvehicles,0.00024113882629749108
ounding,0.00024113882629749108
Ġcomments,0.00024113882629749108
Ġquick,0.00024030789111504145
Ġaren,0.00024030789111504145
Ġspace,0.00023947695593259181
Ġconference,0.0002379956298383275
Ġfurther,0.00023455117046123155
ĠRussia,0.00023455117046123155
Ġarea,0.00023372023527878192
ĠCBS,0.00022905498860772966
Ġpublic,0.00022822405342528003
Ġmust,0.00022822405342528003
Ġbuilt,0.0001899061368373103
Ġstrategic,0.0001889544830075632
Ġregion,0.00018812354782511356
ĠAnalyst,0.00018812354782511356
Ġtargets,0.00018729261264266393
Ġlive,0.00018729261264266393
Ġweight,0.00018729261264266393
Ġuse,0.00018498035136595007
Ġown,0.00017865323432999852
ĠGroup,0.00017699136396509926
Ġcall,0.00017616042878264965
Ġmodels,0.00017532949360020002
Ġexpressed,0.00017520877495290252
Ġreward,0.00017437783977045288
Ġturnaround,0.00017437783977045288
Ġperiod,0.00017437783977045288
Ġmargins,0.00017437783977045288
Ġweak,0.00017437783977045288
Ġspent,0.00017437783977045288
ĠNo,0.00017437783977045288
Ġraised,0.00017437783977045288
Ġprovider,0.00017437783977045288
Ġdecline,0.00017354690458800325
Ġdrop,0.00017354690458800325
ag,0.00017354690458800325
Ġmultiple,0.00017354690458800325
Ġenough,0.00017354690458800325
Ġbanks,0.00017354690458800325
Ġreport,0.00017206557849373902
Ġprice,0.00017160015231599253
Ġadding,0.0001632456559104386
Ġflow,0.00016241472072798898
Ġrebound,0.00016146306689824184
ĠMiami,0.00016146306689824184
Ġthose,0.00016016670553804568
ĠMeanwhile,0.0001486690126733283
Ġpolicy,0.0001486690126733283
Ġofficials,0.00014783807749087867
Ġsupplies,0.00014783807749087867
Ġone,0.00014392819193603625
ĠShares,0.00013772179354738245
Ġwant,0.00012302443166297463
Ġwithin,0.00011598709809187098
Ġupgraded,0.00011598709809187098
Ġterms,0.00011598709809187098
Ġthings,0.00011189224780296035
Ġthey,0.00010964423261301706
Ġcost,0.00010390326040210957
Ġrating,0.00010307232521965994
Ġnote,0.00010307232521965994
Ġstatement,0.00010307232521965994
Ġways,0.00010307232521965994
Ġmight,0.0001022413900372103
Ġteam,0.0001022413900372103
ĠAr,0.0001022413900372103
Ġplace,0.0001022413900372103
Ġjob,0.0001022413900372103
Ġmodern,0.00010141045485476067
Ġspending,0.00010141045485476067
Ġparticularly,0.00010141045485476067
ĠDow,9.731560456585004e-05
Ġwatch,9.731560456585004e-05
Ġhalf,9.56537342009508e-05
Ġyet,9.56537342009508e-05
Ġme,9.470208037120367e-05
Ġattacks,9.015755234744889e-05
Ġisn,9.015755234744889e-05
Ġcases,8.932661716499926e-05
Ġretail,8.932661716499926e-05
Ġst,8.849568198254963e-05
Ġcase,8.849568198254963e-05
Ġcorporate,8.766474680010001e-05
ĠMeta,8.766474680010001e-05
Ġdebt,8.766474680010001e-05
Ġhistorically,8.766474680010001e-05
Ġpressure,8.190802614629012e-05
Ġbit,8.190802614629012e-05
Ġmeeting,7.641184429278823e-05
ĠIsraeli,7.641184429278823e-05
Ġprediction,7.641184429278823e-05
Ġcontrol,7.641184429278823e-05
Ġsources,7.55809091103386e-05
ĠMy,7.55809091103386e-05
ĠReuters,7.55809091103386e-05
Ġmean,7.55809091103386e-05
Ġmeet,7.55809091103386e-05
Ġwants,7.474997392788896e-05
Ġpaper,7.474997392788896e-05
Ġnames,7.391903874543933e-05
Ġfact,7.391903874543933e-05
Ġimportant,6.297181961949347e-05
ĠR,5.254985229463131e-05
Ġsame,4.2517737081275795e-05
Ġindividual,4.123712416398197e-05
Ġbelieves,4.123712416398197e-05
ĠOpen,3.892486288726813e-05
Ġadministration,3.7973209057521014e-05
Ġcredit,3.714227387507138e-05
Ġcommercial,3.631133869262176e-05
Ġmid,3.548040351017213e-05
Ġconsensus,3.548040351017213e-05
Ġprojects,3.548040351017213e-05
Ġperformance,3.548040351017213e-05
Ġagainst,3.233720705100862e-05
Ġdid,3.13855532212615e-05
ĠETF,2.915328647422057e-05
Ġcreating,2.8322351291770942e-05
ĠInvestment,2.8322351291770942e-05
Ġcash,2.4348219650157835e-05
AI,2.3517284467708207e-05
Ġmilitary,2.3396565820410715e-05
Ġgetting,2.2565630637961087e-05
Ġhome,2.2565630637961087e-05
Ġreflect,2.2565630637961087e-05
Ġhistory,2.1734695455511456e-05
Ġpetroleum,2.1734695455511456e-05
ĠDeutsche,2.1734695455511456e-05
Ġsustained,2.1734695455511456e-05
Ġcomment,2.1734695455511456e-05
Ġsee,2.1269269277764806e-05
Ġfuel,1.763984516660083e-05
Ġdivers,1.623851360200954e-05
Ġvehicle,1.623851360200954e-05
Ġmedia,1.623851360200954e-05
ify,1.623851360200954e-05
Ġmanagers,1.4576643237110285e-05
Ġindustry,1.1312728130649298e-05
Ġlittle,1.048179294819967e-05
Ġstop,9.650857765750043e-06
Ġpreviously,9.650857765750043e-06
ĠDepartment,8.819922583300415e-06
Ġunprecedented,8.819922583300415e-06
Ġcrisis,8.819922583300415e-06
Ġmy,8.819922583300415e-06
Ġeffectively,8.819922583300415e-06
Ġwater,8.819922583300415e-06
Ġdidn,7.988987400850787e-06
Ġgot,7.988987400850787e-06
Ġaddress,7.988987400850787e-06
ĠQ,7.988987400850787e-06
Ġrespectively,1.6618703648992565e-06
Ġtake,1.196444187153061e-06
Ġleast,0.0
Ġearly,-2.1272965426454517e-06
ĠPOL,-2.3122612767138794e-06
ICY,-2.3122612767138794e-06
ĠOUR,-2.3122612767138794e-06
ĠTERMS,-3.1431964591635076e-06
PT,-3.1431964591635076e-06
ĠSUBJECT,-3.1431964591635076e-06
ĠPRIV,-3.1431964591635076e-06
ĠCONDITIONS,-3.1431964591635076e-06
Ġtalked,-3.1431964591635076e-06
ACY,-3.1431964591635076e-06
ĠTuesday,-5.9616080312480975e-06
Ġsees,-1.0947219125945867e-05
Ġlow,-1.5042069414856495e-05
ĠN,-2.303105681570728e-05
Ġdefense,-2.303105681570728e-05
Ġmove,-2.3802166374819395e-05
ĠYou,-2.3861991998156908e-05
Ġlooking,-2.3861991998156908e-05
