word,score
monday,0.0017202119144663717
meta,0.001179715760032063
track,0.0010751950736100037
cost,0.0009951095991429279
platforms,0.0009545145384307869
expense,0.0009545145384307869
record,0.0009008048864051037
rubin,0.0008499938520087278
deal,0.0008186139111849944
chip,0.0007830229688551944
gtc,0.0007722386418483758
balance,0.0007656973760355852
capacity,0.000764904259159311
vera,0.0007627987584062779
inference,0.0007627987584062779
worth,0.000729313316829511
happen,0.0007111946071336278
spending,0.0006850435482459257
opportunity,0.0006785022824331352
overweight,0.0006603835727372519
california,0.0006239995135311778
success,0.0006239995135311778
think,0.0005876324809592409
reward,0.0005731884791348019
package,0.0005723953622585278
specific,0.0005607203648832259
huang,0.0005470374202470999
jensen,0.0005470374202470999
rating,0.0005470374202470999
want,0.0005397030375580351
order,0.0005375975368050018
holdings,0.0005375975368050018
need,0.0005293404240594925
bullish,0.0005289187105512168
buying,0.0005070107128575426
available,0.0005041120952282352
offer,0.0004933277682214167
set,0.00048809888628538516
security,0.00048809888628538516
carry,0.00048809888628538516
simple,0.0004859933855323518
edge,0.0004859933855323518
boost,0.0004598423266446499
later,0.0004598423266446499
workforce,0.00045250794395558513
additionally,0.00045040244320255184
driver,0.00045040244320255184
real,0.00044382911770179993
lose,0.00044382911770179993
help,0.00042925550269719075
development,0.0004090312922482741
maintain,0.0004090312922482741
plan,0.0004051147941890019
support,0.0004038024103122427
platform,0.00040090379268293517
people,0.00040090379268293517
tech,0.0003892287953076332
experience,0.0003661059672294093
fargo,0.0003661059672294093
wells,0.0003661059672294093
spend,0.00036186290603538144
ai,0.0003491700282301146
artificial,0.0003368315271587092
role,0.0003347260264056759
nvidia,0.000322597255834137
massive,0.00031450181595675926
lay,0.00031450181595675926
floor,0.00031450181595675926
access,0.00031450181595675926
composite,0.0003123963152037259
deliver,0.0003123642555157647
exit,0.00030371748894994076
strike,0.00029638310626087596
key,0.00029045625782209074
catch,0.0002818094912562667
jpmorgan,0.0002810163743799926
build,0.0002796719308152722
adoption,0.00027891087362695924
spike,0.00027891087362695924
view,0.00027233754812620745
quick,0.00027023204737317404
reiterate,0.0002681265466201407
far,0.0002681265466201407
higher,0.0002628976646841093
parent,0.0002628976646841093
analysis,0.0002628976646841093
loss,0.00026079216393107594
processing,0.00026079216393107594
option,0.00026079216393107594
announce,0.00023231084073665003
broad,0.00023231084073665003
tool,0.00022941222310734262
purchase,0.00022809983923058333
facility,0.00022809983923058333
attack,0.00022809983923058333
reuters,0.00022730672235430924
partner,0.00022730672235430924
soar,0.00022730672235430924
base,0.00022675539566586304
product,0.00022596227878958884
suggest,0.00022596227878958884
coverage,0.0002238567780365556
vehicle,0.00021731551222376488
poll,0.00021652239534749072
let,0.0002112935134114593
consider,0.00020918801265842595
begin,0.00020050918640464077
annual,0.00019981121990188692
infrastructure,0.00019671989840684998
critical,0.00019461439765381666
estimate,0.00019326995408909634
consumer,0.00019326995408909634
mark,0.00018303695377072402
surge,0.00018303695377072402
place,0.00018303695377072402
similarly,0.00018093145301769072
client,0.00018093145301769072
fact,0.00017570257108165925
design,0.00017570257108165925
stanley,0.00017225262676390563
morgan,0.00017225262676390563
post,0.00016992236245718162
prior,0.00016571136095111492
imply,0.00016491824407484072
microsoft,0.00016112895607704996
invest,0.00016112895607704996
subscriber,0.00016112895607704996
content,0.00015758386138577595
recommendation,0.00015758386138577595
hormuz,0.00015034462907023152
range,0.00015034462907023152
chief,0.00015034462907023152
conference,0.0001437713035694797
military,0.00014090474562813334
nasdaq,0.00014090474562813334
pull,0.00014090474562813334
version,0.00014090474562813334
heavy,0.00014090474562813334
turn,0.00013143280249807403
app,0.00012932730174504073
pay,0.00012932730174504073
fundamental,0.00012932730174504073
start,0.00012430815030887575
run,0.00012409841980900928
tuesday,0.00012144159236752968
investing,0.00011685918749346476
represent,0.00011331409280219073
pro,0.00011331409280219073
google,0.00010952480480439997
problem,0.00010741930405136664
point,0.00010374459617992218
exposure,9.953359467385558e-05
read,9.663497704454817e-05
pick,9.663497704454817e-05
credit,9.663497704454817e-05
closing,9.663497704454817e-05
exchange,8.930059435548334e-05
shipping,8.930059435548334e-05
iranian,8.930059435548334e-05
agent,8.930059435548334e-05
insurance,8.930059435548334e-05
fast,8.930059435548334e-05
upside,8.7956150790763e-05
soon,8.719509360245e-05
climb,7.851626734866486e-05
ability,7.772315047239075e-05
information,7.683248010390734e-05
medium,7.118188465960003e-05
number,6.904432421860563e-05
intelligence,6.736053697384807e-05
significant,6.314953546778149e-05
brent,5.8713770408024056e-05
list,5.792065353174997e-05
territory,5.660826965499074e-05
generate,5.5815152778716646e-05
thing,5.5815152778716646e-05
feel,5.370965202568332e-05
play,4.7136326524931534e-05
segment,4.2925325018864815e-05
threaten,4.2925325018864815e-05
unique,3.769644308283334e-05
ukraine,3.769644308283334e-05
comment,3.769644308283334e-05
personal,3.769644308283334e-05
outlook,3.6351999518112995e-05
weight,3.4246498765079636e-05
yield,3.3453381888805585e-05
chart,2.6912116076014868e-05
amazon,2.522832883125734e-05
source,2.312282807822405e-05
benchmark,1.44440018244389e-05
hard,1.2338501071405545e-05
different,9.43988344209813e-06
assume,9.43988344209813e-06
liquid,9.43988344209813e-06
condition,7.109619135374061e-06
previous,5.004118382340738e-06
question,4.2110015060666456e-06
debt,2.8986176293074153e-06
unemployment,2.1055007530333228e-06
cover,2.1055007530333228e-06
reduce,7.610571883129479e-07
management,-4.467824747718463e-06
create,-8.257112745509444e-06
rebound,-8.678826253785181e-06
limit,-8.678826253785181e-06
secretary,-8.678826253785181e-06
services,-8.678826253785181e-06
economic,-8.678826253785181e-06
portfolio,-1.036261349854267e-05
rally,-1.3907708189816657e-05
money,-2.1146940505361142e-05
strait,-2.1146940505361142e-05
terms,-2.8481323194425948e-05
privacy,-2.8481323194425948e-05
subject,-2.8481323194425948e-05
flow,-2.8481323194425948e-05
tanker,-3.0586823947459274e-05
memory,-3.272438438845374e-05
performance,-3.482988514148709e-05
israel,-4.137115095427778e-05
situation,-4.137115095427778e-05
little,-4.216426783055187e-05
payment,-4.216426783055187e-05
way,-4.216426783055187e-05
potentially,-4.426976858358519e-05
respectively,-4.426976858358519e-05
ship,-4.426976858358519e-05
risk,-4.583897570199628e-05
launch,-4.8705533643342584e-05
pullback,-4.8705533643342584e-05
immediately,-4.9498650519616675e-05
right,-4.9498650519616675e-05
type,-4.9498650519616675e-05
report,-5.53109188320555e-05
wealth,-6.028297752643518e-05
express,-6.028297752643518e-05
barrel,-6.117364789491857e-05
execute,-6.407226552422596e-05
exists,-6.407226552422596e-05
fiduciary,-6.407226552422596e-05
cramer,-6.407226552422596e-05
use,-6.407226552422596e-05
virtue,-6.407226552422596e-05
outcome,-6.407226552422596e-05
receipt,-6.407226552422596e-05
minute,-6.407226552422596e-05
obligation,-6.407226552422596e-05
charitable,-6.407226552422596e-05
club,-6.407226552422596e-05
jim,-6.407226552422596e-05
guarantee,-6.407226552422596e-05
connection,-6.407226552422596e-05
alert,-6.407226552422596e-05
structure,-6.761736021549998e-05
benefit,-6.896180378022037e-05
model,-7.275109177801113e-05
additional,-7.485659253104446e-05
disclaimer,-8.008547446707594e-05
step,-8.219097522010925e-05
recession,-8.219097522010925e-05
press,-8.219097522010925e-05
settle,-8.42964759731426e-05
watch,-8.432853566110374e-05
scale,-8.56409195378629e-05
chain,-8.853953716717038e-05
check,-9.297530222692777e-05
public,-9.587391985623518e-05
enter,-9.587391985623518e-05
momentum,-9.642524654468144e-05
stay,-9.820418416295927e-05
seek,-0.00010030968491599258
prepare,-0.00010110280179226668
position,-0.00010165412848071286
trust,-0.00010834203410781115
general,-0.00011188712879908519
donald,-0.00011277779916756857
allow,-0.00011277779916756857
west,-0.00011488329992060187
dip,-0.00011567641679687595
highly,-0.00011778191754990928
hire,-0.00011778191754990928
